OTU ID	SLCLTDTT026	SLCLTDTT027	SLCLTDTT031	SLCLTDTT032	SLCLTDTT033	SLCLTDTT037	SLCLTDTT038	SLCLTDTT039	SLCLTDTT043	SLCLTDTT044	SLCLTDTT045	SLCLTDTT049	SLCLTDTT050	SLCLTDTT051	SLCLTDTT055	SLCLTDTT056	SLCLTDTT057	SLCLTDTT061	SLCLTDTT062	SLCLTDTT063	SLCLTDTT067	SLCLTDTT068	SLCLTDTT069	SLCLTDTT073	SLCLTDTT074	SLCLTDTT075	SLCLTDTT079	SLCLTDTT080	SLCLTDTT081	SLCLTDTT091	SLCLTDTT001	SLCLTDTT002	SLCLTDTT003	SLCLTDTT007	SLCLTDTT008	SLCLTDTT009	SLCLTDTT013	SLCLTDTT014	SLCLTDTT015	SLCLTDTT019	SLCLTDTT020	SLCLTDTT021	SLCLTDTT025	SLCLTDTT092	SLCLTDTT093	SLCLTDTT097	SLCLTDTT098	SLCLTDTT099	SLCLTDTT103	SLCLTDTT104	SLCLTDTT105	SLCLTDTT109	SLCLTDTT110	SLCLTDTT111	SLCLTDTT115	SLCLTDTT116	SLCLTDTT117	SLCLTDTT121	SLCLTDTT122	SLCLTDTT123	SLCLTDTT127	SLCLTDTT128	SLCLTDTT129	SLCLTDTT133	SLCLTDTT134	SLCLTDTT135	SLCLTDTT139	SLCLTDTT140	SLCLTDTT141	SLCLTDTT145	SLCLTDTT146	SLCLTDTT147	SLCLTDTT151	SLCLTDTT152	SLCLTDTT153	SLCLTDTT157	SLCLTDTT158	SLCLTDTT159	SLCLTDTT163	SLCLTDTT164	SLCLTDTT165	SLCLTDTT169	SLCLTDTT170	SLCLTDTT171	SLCLTDTT175	SLCLTDTT176	SLCLTDTT177	SLCLTDTT181	SLCLTDTT182	SLCLTDTT183	taxonomy
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__UCG-008	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__UCG-009	148	107	26	237	154	49	131	80	313	384	318	28	306	156	0	254	137	50	1134	323	257	289	552	0	313	67	10	156	129	16	0	254	261	57	365	241	11	7	34	19	247	247	24	33	214	27	11	25	137	222	187	19	303	185	96	155	162	31	230	87	29	40	0	105	137	227	63	272	97	37	409	242	175	112	76	4	203	68	94	484	207	17	54	40	119	305	142	30	123	57	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Hydrogenoanaerobacterium;g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	12	9	0	8	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__	3141	2004	306	3082	2130	716	2883	1744	1926	2488	2002	373	2195	1395	93	4634	3184	612	5751	2411	1985	1808	3462	41	4631	1598	289	3444	3117	538	15	3360	2247	207	2936	1153	246	362	1037	464	1925	1495	310	649	2499	1775	1170	2409	1580	2422	2035	513	2000	1622	1629	1518	1594	275	2625	1525	779	892	0	1616	1123	2167	1229	4414	2154	495	2426	1668	1991	1556	933	121	2948	1165	1784	3034	1847	71	2387	1121	1579	3541	2529	916	3270	1039	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Colidextribacter	2590	1394	220	2368	1661	860	2719	1688	2704	2916	2413	386	2529	1738	51	2922	2118	704	6397	2686	3060	3181	5972	42	4448	3751	610	3049	2501	619	26	3241	2640	186	1640	1118	201	386	1225	361	1960	2304	350	1087	3478	6635	1705	5223	2692	3957	2350	622	5764	5073	1779	1550	2155	240	2026	1101	733	678	0	1176	724	1309	862	3684	2063	333	4413	2071	2501	2129	1689	101	2933	1327	2311	3621	3239	163	2752	1863	1955	8475	2544	764	2521	1248	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor	56	12	0	20	18	0	49	22	29	23	28	0	23	15	0	45	30	0	60	30	35	36	0	0	47	8	9	56	39	11	0	36	30	0	16	0	21	8	18	0	0	14	0	0	12	9	0	11	18	20	9	0	0	4	17	25	19	0	40	22	17	25	0	0	9	11	0	17	0	0	10	0	13	13	19	0	59	16	0	40	10	0	27	20	31	14	0	10	10	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas	1478	606	152	1458	1398	549	933	1103	1507	1462	1453	106	968	519	21	1435	1236	364	3155	1831	1790	1471	3480	18	1854	783	181	1420	1339	411	14	1759	1985	88	1212	812	73	376	1105	274	1577	1322	168	513	1811	1456	811	2024	1321	1620	1039	310	1357	1123	1370	953	1238	135	1683	991	1049	930	0	997	415	948	321	1917	851	98	1562	833	1142	1101	823	94	1379	721	1177	2041	1094	31	1297	738	1098	2106	1304	410	1327	809	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__NK4A214 group	194	70	23	64	97	39	61	126	126	43	52	0	46	17	0	39	54	67	104	80	95	99	0	0	99	48	63	109	99	41	0	40	34	7	66	47	11	41	30	0	64	62	15	32	63	85	73	101	141	80	70	10	49	53	42	49	45	0	73	47	54	69	0	57	16	41	41	127	93	24	240	114	107	89	114	37	195	112	27	67	50	0	95	72	75	102	45	42	42	45	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter	2101	1267	209	2305	1257	387	1938	1514	2725	2766	2195	350	3333	1651	40	2164	2041	256	4890	1482	1881	1813	2961	21	4828	1774	364	1805	1617	482	25	3465	2793	144	1542	831	159	202	787	228	1359	820	230	499	2670	6499	1052	2200	1086	2682	1261	394	5125	3596	1332	1238	1873	587	1283	796	666	800	0	1077	644	1448	631	2767	1366	215	2816	1655	2033	1501	1633	40	3076	1407	1472	6326	4179	110	3052	1188	1434	4188	2092	329	1262	592	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillospira	54	136	0	164	129	0	126	24	110	137	103	0	61	0	0	41	26	45	910	308	23	45	0	0	117	25	0	64	35	0	0	92	72	0	166	88	0	0	47	27	0	49	0	19	392	59	0	0	125	268	147	16	726	280	73	108	105	0	112	53	159	118	0	100	56	110	70	295	150	0	323	150	81	66	75	0	171	104	107	262	171	0	63	0	81	563	133	0	69	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Papillibacter	27	0	0	0	13	9	0	11	20	10	18	0	0	0	0	17	23	0	25	14	27	13	0	0	20	6	0	11	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	24	11	25	22	16	19	16	0	8	0	22	27	22	0	14	8	12	12	0	11	5	17	0	21	15	0	18	18	33	18	16	0	13	10	27	18	17	0	14	13	0	13	21	0	12	15	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG-002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG-003	159	56	29	37	52	0	58	104	495	342	248	0	130	118	0	129	114	0	145	41	70	69	0	0	120	77	16	84	71	7	0	55	52	0	158	112	0	0	0	0	0	52	36	0	0	0	0	0	42	63	39	0	0	0	61	87	126	0	123	73	0	69	0	64	58	76	108	179	269	25	181	95	35	52	37	20	207	225	0	104	102	0	334	171	79	1322	146	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG-005	34	18	0	0	0	42	25	44	18	8	17	0	24	23	0	0	54	0	0	0	10	0	0	0	0	0	0	10	0	60	0	17	22	0	5	0	0	23	35	0	0	0	31	46	6	0	0	0	12	0	0	0	0	0	12	8	30	0	0	0	133	125	0	17	0	19	0	0	17	9	0	0	82	60	79	9	83	61	0	6	0	0	0	8	0	21	4	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__	1871	691	168	679	609	559	1582	1037	1941	1444	1558	181	1086	741	7	1371	1054	280	3053	1220	1341	1352	1596	0	2124	1064	247	1652	1183	301	0	1024	969	135	994	682	140	337	601	261	724	643	156	261	1156	3195	733	2670	759	1324	824	244	1212	1176	909	725	957	124	731	528	735	1135	0	761	345	845	323	1492	772	102	1318	826	1523	1083	937	62	1968	763	671	1613	758	20	1188	773	683	1824	856	188	887	404	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus	249	54	20	53	62	79	109	148	137	121	97	59	285	261	0	101	55	12	168	84	86	130	0	0	304	131	39	196	118	123	0	102	80	18	171	125	9	43	108	14	64	59	9	20	191	676	202	587	75	125	101	49	259	181	82	52	55	28	134	63	769	1341	0	176	21	51	71	432	255	119	3356	1426	117	118	90	10	261	128	31	90	47	0	252	153	132	500	241	17	62	31	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Candidatus Soleaferrea	3	0	0	0	0	0	0	0	5	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium	27	15	35	39	0	19	0	0	0	16	32	0	34	0	27	0	108	0	32	0	35	0	617	12	32	22	0	39	0	69	13	23	0	20	18	26	0	14	21	29	0	0	0	17	0	0	27	26	0	13	0	40	0	31	20	16	0	205	34	18	0	0	0	22	14	11	25	0	23	13	0	0	23	0	0	0	40	18	24	33	26	21	0	0	39	0	21	18	16	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Harryflintia	109	43	0	26	9	8	108	49	35	26	23	0	51	44	0	109	54	0	39	14	52	51	0	0	85	11	7	65	70	0	0	45	31	0	35	12	0	17	33	0	0	0	8	10	0	12	8	15	20	15	11	0	24	0	49	49	54	17	16	16	96	118	0	16	14	15	0	15	0	0	12	13	51	86	45	0	112	38	9	10	0	0	49	28	0	0	7	0	30	17	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Incertae Sedis	1553	803	99	1857	1750	537	1104	917	1117	1539	2209	120	613	478	32	1952	1318	155	1829	791	1040	1025	1580	0	1759	1160	136	983	931	113	18	855	1427	81	1206	692	202	144	928	117	358	923	257	693	1011	893	459	3130	384	1103	1000	166	1138	2127	1172	1208	1368	131	937	559	1237	1246	0	745	215	793	314	1248	709	195	1351	941	1448	1262	1190	158	2001	837	845	1379	749	69	1405	983	605	1002	719	139	858	362	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Negativibacillus	0	9	0	0	14	0	0	0	0	0	0	0	0	11	0	13	37	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Paludicola	0	0	0	0	0	0	0	0	0	7	0	0	0	8	0	0	0	9	22	12	5	8	0	0	6	0	0	8	5	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	5	0	9	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	8	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus	88	39	29	20	32	140	35	106	44	19	78	42	79	72	21	69	207	0	31	0	108	12	268	19	44	28	89	59	129	35	0	35	37	16	0	17	15	83	45	0	14	0	44	184	35	18	16	0	63	14	18	12	6	37	105	72	116	410	14	0	176	188	0	134	12	13	50	58	56	20	32	11	116	69	83	38	62	87	14	16	15	18	60	76	71	16	56	46	6	26	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Subdoligranulum	13	10	0	18	0	0	0	0	0	11	0	0	0	0	0	0	65	10	0	0	0	11	368	0	14	0	0	0	0	11	0	16	0	0	0	0	0	0	0	7	9	0	0	0	0	0	11	0	17	0	11	0	0	0	0	0	14	71	12	0	15	0	0	8	0	0	0	0	0	0	18	0	11	13	0	0	0	0	0	10	0	0	20	8	27	6	0	0	0	9	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA1819	25	48	0	22	18	11	107	27	16	10	13	0	0	0	0	58	38	0	0	0	112	79	0	0	39	9	6	46	43	0	0	12	12	0	25	9	0	15	27	32	63	80	14	13	0	2	0	0	0	0	0	0	0	0	7	0	7	0	19	11	14	26	0	35	32	50	29	16	15	0	51	15	49	61	63	0	26	14	0	11	0	0	0	3	0	209	11	33	95	47	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__[Eubacterium] siraeum group	168	125	28	163	145	118	122	165	191	145	124	0	8	6	13	163	105	23	116	66	0	10	0	9	121	50	13	60	68	125	45	354	208	11	84	73	41	17	18	53	86	84	40	881	0	49	90	44	28	15	17	12	11	12	29	58	54	95	316	257	149	251	0	133	75	165	143	615	212	69	252	140	22	49	18	8	41	30	88	219	85	17	271	113	102	170	242	39	67	58	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__UCG-010;g__	37	47	7	0	7	36	23	75	120	53	94	2	14	12	0	0	8	0	5	0	0	0	0	0	0	0	6	0	6	19	9	18	36	0	0	0	0	0	0	0	9	9	17	26	6	2	9	0	9	5	0	5	0	0	8	0	3	0	0	0	37	41	0	53	20	54	17	0	39	6	12	13	60	46	58	19	56	50	0	0	0	0	6	0	0	51	0	4	0	4	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__[Eubacterium] coprostanoligenes group;g__	184	312	40	245	333	177	440	309	174	150	155	104	296	208	29	203	239	107	177	108	12	0	7	0	7	0	0	10	6	66	13	50	125	8	71	132	64	273	251	32	40	150	74	750	135	149	391	392	322	136	176	119	90	144	212	154	342	72	351	204	558	580	0	339	147	477	49	158	89	12	0	0	679	396	748	232	675	439	223	233	254	27	481	462	81	12	83	147	150	191	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptococcales;f__Peptococcaceae;g__	2231	417	85	319	206	215	1293	1035	2433	1532	1009	178	1229	513	31	2064	577	145	2111	544	921	1120	2799	23	3181	498	163	1799	422	89	14	809	697	122	558	511	128	176	425	390	2046	1353	78	194	662	1422	615	713	904	1371	671	143	1246	1120	523	919	781	99	637	280	246	271	0	305	337	430	190	731	300	70	296	269	1114	953	883	96	1920	621	398	1024	590	34	500	375	371	625	372	297	1367	368	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptococcales;f__Peptococcaceae;g__Peptococcus	227	57	7	95	55	30	118	115	151	159	164	26	95	37	4	135	87	28	366	82	186	227	475	0	139	140	42	122	88	38	6	183	66	7	95	48	17	16	62	21	50	226	3	31	128	861	81	706	147	245	128	2	191	258	49	73	101	0	176	55	84	156	0	56	56	71	126	188	208	53	254	190	130	134	145	5	156	71	32	165	85	11	246	129	28	435	52	15	368	75	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__;g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__Anaerovorax	0	0	0	3	6	0	0	0	0	9	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	5	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	10	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__Family XIII AD3011 group	20	0	4	5	9	28	15	38	46	35	44	0	19	18	0	0	10	25	0	21	22	3	0	3	7	0	19	13	0	9	0	9	19	0	7	0	19	12	8	11	7	0	18	32	4	9	22	22	47	0	6	0	0	9	36	11	31	0	0	0	24	26	0	19	0	4	16	20	4	0	0	0	23	9	39	0	56	36	5	14	8	0	8	5	7	0	0	13	34	30	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__Family XIII UCG-001	194	80	26	149	124	85	219	188	228	221	148	9	92	79	0	176	112	52	430	114	201	173	445	0	293	157	14	198	117	30	12	137	152	15	143	118	19	24	76	37	180	151	40	31	149	315	148	324	128	259	167	61	348	153	145	197	112	0	248	85	158	136	0	55	84	82	79	241	86	15	105	81	219	208	130	25	347	154	56	141	54	25	171	104	95	242	85	32	117	49	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__Mogibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__[Eubacterium] brachy group	29	0	15	22	34	36	9	39	59	40	22	0	40	20	0	14	38	14	33	20	49	27	0	0	2	0	9	16	26	17	0	26	36	0	20	15	0	0	6	0	21	0	0	27	19	17	4	0	25	15	14	6	18	17	20	10	12	0	19	10	13	0	0	0	0	0	7	11	18	0	28	22	16	27	15	4	28	21	18	29	0	8	16	0	39	33	12	0	0	4	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__[Eubacterium] nodatum group	26	33	8	29	52	71	39	57	33	41	63	0	50	30	9	35	56	37	40	41	110	34	0	0	50	32	17	36	43	25	0	25	54	0	49	44	0	10	30	0	11	26	28	26	36	0	33	44	71	13	17	19	13	28	50	25	43	57	39	17	55	55	0	58	15	32	35	37	36	11	38	55	53	56	51	38	64	48	33	43	32	0	75	37	22	33	24	56	44	57	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Family XI;g__Ezakiella	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Family XI;g__Finegoldia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Family XI;g__Parvimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Intestinibacter	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	16	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	10	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	10	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Peptoclostridium	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	8	7	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Romboutsia	12	0	0	8	10	0	0	0	0	0	15	16	8	0	0	0	117	0	18	0	0	0	342	0	0	7	6	10	0	0	5	0	0	0	0	9	9	0	0	0	18	0	16	0	0	0	0	0	16	0	0	0	0	0	0	0	14	0	15	7	0	0	0	0	0	0	7	0	5	0	10	0	0	0	0	0	0	0	0	0	0	0	10	0	0	17	10	13	0	8	
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	7	0	0	0	0	0	0	0	0	3	0	9	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Anaerovibrio	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Centipeda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Megamonas	0	0	0	0	0	5	0	4	0	0	6	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	7	5	7	0	0	5	6	0	0	0	0	0	0	6	0	0	0	0	0	0	3	0	5	0	3	0	0	0	0	0	0	3	0	0	7	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Selenomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	8	0	0	2	0	0	13	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Dialister	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Megasphaera	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Veillonella	3	0	0	0	0	0	0	0	0	5	0	69	0	0	0	0	0	0	0	0	0	0	953	0	0	0	20	0	2	5	0	0	0	14	0	0	38	0	0	31	14	0	0	0	0	0	75	0	16	0	0	0	0	0	0	0	0	521	14	0	0	0	0	4	0	0	4	0	0	34	0	0	1053	0	0	0	0	0	0	0	0	0	0	0	61	0	0	18	0	0	
